timestamp,symbol,open,high,low,close,weighted_price,volume
2017-10-02 14:30:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,236924.24013738
2017-10-02 14:45:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,188468.46627180
2017-10-02 15:00:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,104209.86191429
2017-10-02 15:15:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,48631.43878200
2017-10-02 15:30:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,83645.67306700
2017-10-02 15:45:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,82181.70737444
2017-10-02 16:00:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,154416.24591476
2017-10-02 16:15:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,170757.68817503
2017-10-02 16:30:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,135303.21464635
2017-10-02 16:45:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,48551.40250162
2017-10-02 17:00:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,173570.89210412
2017-10-02 17:15:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,228437.76555724
2017-10-02 17:30:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,79430.11199655
2017-10-02 17:45:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,43171.23091109
2017-10-02 18:00:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,52085.37263858
2017-10-02 18:15:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,18867.27667506
2017-10-02 18:30:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,66780.72812700
2017-10-02 18:45:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,31205.25659538
2017-10-02 19:00:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,15475.11766546
2017-10-02 19:15:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,48507.25843785
2017-10-02 19:30:00+00,XRPUSD,0.20,0.21,0.20,0.21,0.21,63150.63346901
2017-10-02 19:45:00+00,XRPUSD,0.21,0.21,0.21,0.21,0.21,152143.25722336
2017-10-02 20:00:00+00,XRPUSD,0.21,0.21,0.21,0.21,0.21,351579.76833577
2017-10-02 20:15:00+00,XRPUSD,0.21,0.21,0.21,0.21,0.21,70242.60553195
2017-10-02 20:30:00+00,XRPUSD,0.21,0.21,0.21,0.21,0.21,28486.99839432
2017-10-02 20:45:00+00,XRPUSD,0.21,0.21,0.21,0.21,0.21,55237.84515452
2017-10-02 21:00:00+00,XRPUSD,0.21,0.21,0.21,0.21,0.21,13986.28389470
2017-10-02 21:15:00+00,XRPUSD,0.21,0.21,0.20,0.20,0.21,107472.03515145
2017-10-02 21:30:00+00,XRPUSD,0.20,0.21,0.20,0.21,0.21,40161.87037849
2017-10-02 21:45:00+00,XRPUSD,0.21,0.21,0.20,0.21,0.21,12240.94700779
2017-10-02 22:00:00+00,XRPUSD,0.21,0.21,0.20,0.21,0.21,61922.26599050
2017-10-02 22:15:00+00,XRPUSD,0.20,0.21,0.20,0.21,0.21,29761.87503968
2017-10-02 22:30:00+00,XRPUSD,0.20,0.21,0.20,0.20,0.21,169213.69627105
2017-10-02 22:45:00+00,XRPUSD,0.20,0.21,0.20,0.20,0.20,124600.05762224
2017-10-02 23:00:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,293561.12878526
2017-10-02 23:15:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,85855.88680337
2017-10-02 23:30:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,115517.42184191
2017-10-02 23:45:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,25436.99699700
2017-10-03 00:00:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,11144.89063897
2017-10-03 00:15:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,110578.24064912
2017-10-03 00:30:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,38167.79293633
2017-10-03 00:45:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,111258.08357061
2017-10-03 01:00:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,109097.01128994
2017-10-03 01:15:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,13683.56924217
2017-10-03 01:30:00+00,XRPUSD,0.20,0.21,0.20,0.21,0.20,24788.56841046
2017-10-03 01:45:00+00,XRPUSD,0.21,0.21,0.21,0.21,0.21,39698.46348348
2017-10-03 02:00:00+00,XRPUSD,0.21,0.21,0.20,0.21,0.21,94242.70230265
2017-10-03 02:15:00+00,XRPUSD,0.21,0.21,0.20,0.20,0.21,70247.59884900
2017-10-03 02:30:00+00,XRPUSD,0.21,0.21,0.21,0.21,0.21,94063.99279276
2017-10-03 02:45:00+00,XRPUSD,0.21,0.21,0.20,0.20,0.20,80737.53626334
2017-10-03 03:00:00+00,XRPUSD,0.20,0.21,0.20,0.20,0.20,118547.14482802
2017-10-03 03:15:00+00,XRPUSD,0.20,0.21,0.20,0.20,0.20,47547.88141000
2017-10-03 03:30:00+00,XRPUSD,0.21,0.21,0.20,0.20,0.20,38083.52903453
2017-10-03 03:45:00+00,XRPUSD,0.21,0.21,0.20,0.21,0.20,13391.52922000
2017-10-03 04:00:00+00,XRPUSD,0.21,0.21,0.20,0.20,0.21,83649.31416241
2017-10-03 04:15:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,6945.02996200
2017-10-03 04:30:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,23891.78899027
2017-10-03 04:45:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,56574.86658545
2017-10-03 05:00:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,3012.99394748
2017-10-03 05:15:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,170666.24260386
2017-10-03 05:30:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,315265.45487207
2017-10-03 05:45:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,77687.36879029
2017-10-03 06:00:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,132825.74921452
2017-10-03 06:15:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,53573.99421840
2017-10-03 06:30:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,95734.92452787
2017-10-03 06:45:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,30093.34978016
2017-10-03 07:00:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,268644.36993471
2017-10-03 07:15:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,55183.10702612
2017-10-03 07:30:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,88965.80250539
2017-10-03 07:45:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,40711.57007783
2017-10-03 08:00:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,137584.02085959
2017-10-03 08:15:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,889704.08390851
2017-10-03 08:30:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,50700.65605662
2017-10-03 08:45:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,32133.20711055
2017-10-03 09:00:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,68449.03509256
2017-10-03 09:15:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,83810.29234990
2017-10-03 09:30:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,40139.56162583
